exec,volume,volatility,spread,news,ml,tail_risk,IC,top_win_rate,bot_win_rate,spread_q4_q1,label,combined
0.02259212474761745,0.16909330961579624,0.40237472637750243,0.00013197556839866898,0.3806946160974588,0.004281805272945749,0.020831442320280606,0.0105,0.4861,0.4688,-0.000208,,0.6551645658263301
0.1137976101311236,0.3562999684388047,0.25750527167778264,0.0001415246014431227,0.0960220472437699,0.04488774270879945,0.13134583519827658,0.0107,0.4888,0.4676,0.000391,,0.7198179271708686
0.43260417065709517,0.006673543694218366,0.25128785596491193,0.027565441122955444,0.010122113902024681,0.09101566866320054,0.18073120599559395,0.0025,0.4852,0.4676,-0.000889,,0.30028011204481836
0.027520153203722017,0.006435916108540225,0.05763144065687932,0.10178272364584763,0.5884437032397609,0.000489257877708067,0.21769680526754182,0.0047,0.4744,0.468,-0.000369,,0.1677170868347339
0.03801853857601338,0.30733373738290765,0.0852622670559498,0.05078548125090731,0.3418571906479892,0.16810523842205963,0.008637546664173056,0.0123,0.4858,0.4672,0.000211,,0.7245448179271712
0.12860826720660862,0.011047823704213627,0.628329428880526,0.02355658405398527,0.18898897111613855,0.004718823074862201,0.014750101963665573,0.0027,0.4844,0.4676,-0.000875,,0.2920168067226891
0.19304771835797283,0.3593687297682778,0.00107351160927215,0.24383839502891172,0.017567331139834295,0.0008442178931807855,0.1842600962025504,0.0097,0.4866,0.4684,-0.000443,,0.6319677871148455
0.1972349788032375,0.008840130586879694,0.16578432512146585,0.0021474335034109846,0.06289553820178753,0.5630376466537506,5.994712946785665e-05,0.0034,0.488,0.4648,-0.000503,,0.39642857142857124
0.001281301542594982,0.010046409524094364,0.4144679848300363,0.19963074576541753,0.1749361720886234,0.12314124021152931,0.07649614603770406,0.0091,0.4756,0.4744,-0.000121,,0.3775910364145666
0.16401204900800614,0.010830076349902065,0.08228821854166112,0.002148392746125488,0.6450781235355008,0.07048450272206967,0.02515863709673467,0.0036,0.49,0.466,-0.000467,,0.44649859943977566
0.11966024930698624,0.163279790694587,0.24719335377102028,0.16106716853392306,0.16709001051074746,0.10472212973338073,0.03698729744935537,0.0074,0.4828,0.4644,0.000115,,0.45616246498599466
0.0053190392148348645,0.031120170292385212,0.1264372288276541,0.14228311437609228,0.5282334712461877,0.15549098154717048,0.011115994495675515,0.0103,0.4786,0.4712,-1e-06,,0.4905112044817935
0.2714887523637246,0.1536442866208316,0.0012466995565907349,0.20262029821402264,0.03326465318390409,0.3234652426789326,0.014270067381993733,0.0055,0.4844,0.4696,-0.000437,,0.4096638655462185
0.00878428486464364,0.4680096697426151,0.004857606165933667,0.18805283608809412,0.029515043275972718,0.29173147226836277,0.009049087594378077,0.0119,0.4858,0.4696,2.3e-05,,0.7077380952380956
0.28803745610202064,0.041239229412695776,0.07444436858216169,0.2707285987449688,0.0059824251635022955,0.17250960810734675,0.14705831388730403,0.0044,0.4763,0.4672,-0.000619,,0.19469537815126076
0.5107841592200087,0.11644394842714179,0.005092405552355913,0.001934827091490711,0.3205702910703189,0.00408505863958135,0.04108930999910277,0.0033,0.49,0.4612,-0.00015,,0.433893557422969
0.024709939149165642,0.00011059950996304859,0.014904144051520483,0.0029884730518964617,0.2391889264387047,0.022607624354555753,0.6954902934441939,0.0019,0.4852,0.468,-0.000898,,0.27507002801120495
0.00016432073490658134,0.019681318702345334,0.518893341694448,0.0021827086692180015,0.12856708615839332,0.003911950442897359,0.3265992735977915,0.0126,0.4896,0.4716,-0.00018,,0.8163165266106438
0.0027142665328100334,0.15131740377016148,0.3488819523830176,0.2456759909978579,0.05002837098304025,0.03351810892012148,0.16786390641299134,0.0109,0.4786,0.472,0.000232,,0.5157212885154069
0.3792692461942062,0.5515140429754861,0.0370320429524889,0.021432397757450674,0.0026594312768114603,0.00790522765751806,0.00018761118603837813,0.0095,0.4952,0.4648,5e-06,,0.8027310924369742
0.05560927407192567,0.1442737962399268,0.0011568177878282487,0.3403930896577668,0.42357809822305614,0.015593175961169053,0.019395748058327146,0.0091,0.4765,0.47,-2e-06,,0.39634103641456564
0.6306326798984475,0.02868413604602094,0.20682908623944632,0.12773755265848666,0.0011789503531972748,0.0045778047529970774,0.00035979005140416247,0.0025,0.4856,0.4676,-0.000857,,0.3086134453781508
0.012039663636752922,0.1128512218383917,0.05163982545786599,0.3994961142311057,0.154755784422781,0.0006534456552858676,0.26856394475781675,0.0105,0.478,0.4752,-4.8e-05,,0.48641456582633036
0.3404227093310637,0.20587319919921632,0.005355350905419544,0.026490993465373792,0.25821030795168787,0.1105382568875498,0.053109182259689074,0.005,0.492,0.462,-0.000268,,0.5469887955182071
0.01647485569077108,0.08677333108399961,0.3698825320159526,0.008603476740141789,0.059831101850975364,0.020613433502869028,0.43782126911529073,0.012,0.4889,0.4664,0.000257,,0.7765231092436975
0.016231381462921177,0.45443281701381083,0.08900597195947788,0.02913519550633762,0.029212302891183893,0.01314083705245007,0.36884149411381856,0.012,0.4885,0.4712,-9e-05,,0.768189775910364
0.19848981443245448,1.2655672660793182e-05,0.15298300971714182,0.12216518753089861,0.005773078241616878,0.47327590090701177,0.047300353498215625,0.0077,0.4814,0.4676,-0.00048,,0.4396008403361345
0.02440909810784835,0.009028854238075368,0.28229887460918973,0.41185435398569686,0.14146266630452092,0.0009659926165461344,0.1299801601381227,0.0042,0.4762,0.4676,-0.000156,,0.1842086834733898
0.34503848950326865,0.34510597444991953,0.0009526421701861168,0.057599465985776005,0.04290566246786057,0.19948323792770034,0.0089145274952889,0.008,0.4904,0.4628,-0.000217,,0.6397058823529411
0.1718741435291914,0.04476642095909685,0.0009020177973296595,0.05376155269326519,0.048774193688102804,0.6753667736648391,0.004554897668175009,0.0039,0.4856,0.4684,-0.000777,,0.3674369747899155
0.10913017579688103,0.005671799826145228,0.07666015854464618,0.5022975538376018,0.19493176898320996,0.020115985932785286,0.09119255707873046,0.0049,0.4748,0.4676,-0.000347,,0.18445378151260527
0.1732062239480906,0.002439656355081454,0.0435905753466465,0.10305369913977276,0.0626219414161174,0.017222573046078576,0.5978653307482128,0.0075,0.4813,0.4676,-0.000545,,0.42911414565826356
0.0008890105854589599,0.31976602460101855,2.201030377314155e-05,0.22259342169386062,0.2559872880316882,0.02126757243718093,0.17947467234701966,0.0128,0.4878,0.4724,8.1e-05,,0.7872198879551824
0.1827762304654476,0.17505789856654394,0.00025885786883639116,0.009316153703814351,0.12501045991831472,0.20294577408003578,0.30463462539700725,0.0072,0.4932,0.458,7.2e-05,,0.6644257703081238
0.02504759971283578,0.0481128170725775,0.09860239060940679,0.458654483527156,0.20723413064180043,0.04758466984375399,0.11476390859246947,0.0094,0.476,0.4676,0.000172,,0.3985294117647057
0.11805112389818014,0.04324167079338882,0.032090543597149974,0.0033139358368044457,0.04544209268781765,0.6571874627735083,0.10067317041315062,0.0035,0.4928,0.4608,-6.4e-05,,0.5006302521008406
0.02973346986260404,0.8235433926564464,0.03954297887848722,0.017311260720321076,0.006571869246703317,0.08276810965801973,0.0005289189774181716,0.0121,0.4874,0.47,-0.000216,,0.7494747899159664
0.08884861685453922,0.0011102988759888726,0.2250839503344119,0.005136555902438973,0.6786409350882044,0.0005104248975133832,0.0006692180469033576,0.0026,0.4856,0.4676,-0.00085,,0.3128151260504197
0.13085050481374652,0.09490350798368245,0.0036606818490886503,0.0862888848170083,0.11074671825916386,0.15092351964441333,0.4226261826328967,0.0061,0.4874,0.4704,-0.000728,,0.49737394957983194
0.05586963910139668,0.23514519826005423,0.09961345893411809,0.24255094513831213,0.02676861384390938,0.32555885609739627,0.014493288624813201,0.0092,0.4771,0.4716,-0.000303,,0.41304271708683543
0.3115528874490686,0.0017564187168284283,0.13370317833008818,0.23011115043585298,0.004989023699806017,0.31782887257145737,5.8468796898297645e-05,0.0063,0.4791,0.4676,-0.000572,,0.3328606442577038
0.07828459080977647,0.4883880438515098,0.0011118957050592617,0.03242259361094704,0.03570088773336429,0.2919610005284159,0.07213098776092709,0.0116,0.4872,0.466,-7e-05,,0.7242997198879556
0.06400109494502072,0.005557342608628518,0.0926775546493803,0.21753707103967312,0.0032571583801294566,0.0018633019259623636,0.6151064764512056,0.0045,0.4732,0.4676,-0.000379,,0.13431372549019652
0.29979524644378314,0.19799340096790907,0.21952341659018307,0.0071343907334994175,0.09756779040464417,0.1723469521454682,0.005638802714512931,0.0051,0.4924,0.4604,0.0,,0.5595238095238095
0.4416028214080869,0.3596998498835177,0.09377064238829806,0.003198097959686633,0.03128002489316291,0.05168050786303722,0.018768055604210413,0.006,0.492,0.4608,1.5e-05,,0.5890056022408962
0.3045505208750986,0.22475275377462534,0.00533318114963671,0.0006864674819390932,0.08071900872384544,0.17776605069828583,0.20619201729656894,0.0058,0.492,0.4612,-8.1e-05,,0.5806022408963583
0.3945595783116174,0.01156931277166132,0.03406512448622706,0.010105155590104414,0.000670587721257358,0.18115532510808985,0.36787491601104255,0.0021,0.4876,0.47,-0.000708,,0.33347338935574183
0.0707930787347961,0.6268556038311403,0.02904761117885457,8.610551803207388e-05,0.03332585578954705,0.06981449931925131,0.1700772456283785,0.0108,0.4866,0.466,-0.000209,,0.6781862745098035
0.5718201321551811,0.01880255248832545,0.05674141280462983,0.018748213246382327,0.0021917697881183437,0.01614960714231812,0.3155463123750448,0.0021,0.486,0.468,-0.000836,,0.30014005602240873
0.22654736918402454,0.024698962297314997,0.2542352865774505,0.0006749289346586301,0.3216523971409466,0.13606604379689677,0.0361250120687079,0.0033,0.49,0.4608,-0.00015,,0.433893557422969
0.0007734200315710286,0.2945182799961385,0.009600291397582509,0.08676061667342805,1.5342462357279778e-05,0.03656504067409666,0.571767008764826,0.013,0.4881,0.4688,0.000271,,0.8018732492997194
0.010643975269730035,0.04548822593477318,0.04826193796256014,0.266679467579948,0.007272152828667509,0.5140874328548234,0.10756680756949787,0.0102,0.4764,0.47,7.2e-05,,0.4404761904761905
0.48611451792665156,0.025367915753945612,0.18307714275005146,0.15405202422665065,0.004815503513716344,0.083007597590885,0.0635652982380994,0.0025,0.4852,0.4676,-0.000864,,0.30028011204481836
0.0031111789652010576,0.011246959170283724,0.21526114235398924,0.001964999702634975,0.5806978326721802,0.021457081615420325,0.1662608055202906,0.0126,0.484,0.4668,0.000123,,0.6996498599439774
0.019650320014704858,0.7536978197669972,0.0057477812084777025,0.07032603764230175,0.008005426805158014,0.12208518255454527,0.02048743200781509,0.0125,0.4893,0.4696,-0.000148,,0.8058648459383757
0.2235343541000995,0.011083231235515058,0.07702985481033696,0.6112665574780044,0.03541240427611608,0.03681144029312791,0.004862157806800075,0.0041,0.4732,0.4676,-0.000352,,0.11750700280112092
3.134899230587046e-05,0.49761619458018774,0.11372966462524706,0.002868375640162117,0.03220496626372602,0.018866732188135175,0.33468271771023606,0.012,0.4888,0.4744,-0.00016,,0.7744397759103644
0.023032999155094543,0.06750056820604569,0.0440800714584072,0.004005677901309592,0.0004749896107410553,0.436534506293581,0.424371187374821,0.0107,0.4877,0.4668,0.000282,,0.6969012605042022
0.5650174179878491,0.010442149348987543,0.016942854640727104,0.19934994789082622,0.1392805298058507,0.00637430383185693,0.06259279649390234,0.0021,0.4852,0.468,-0.000898,,0.28347338935574273
0.1241555609552173,0.024671140636431815,0.008392780044556361,0.31534187284886106,0.1201533310900076,0.0304301297599977,0.37685518466492823,0.0043,0.4732,0.468,-0.000381,,0.12591036414565873
0.28000881580084974,0.19080636450100777,0.11800214508364304,0.050617342122713654,0.2764526921662434,0.019970254812565175,0.06414238551297739,0.0054,0.4888,0.4664,-0.000333,,0.4971288515406165
0.03877190508217585,0.3390896715464123,0.021963684056703327,0.16694903115625898,0.4215656650157644,0.008136015824261074,0.0035240273184240166,0.0125,0.4864,0.4736,-0.000222,,0.7454481792717087
0.0015383912022601792,0.08367349864482596,0.00849114399414608,0.03891297126261731,0.28646723199531393,0.5267480234197462,0.05416873948109034,0.013,0.4884,0.4744,-0.000153,,0.8081232492997199
0.00010994223137740341,0.08606348107429361,0.11674412424929374,0.019859503056882628,0.029619285180924323,0.19646546976252602,0.5511381944447021,0.0129,0.4878,0.47,2.8e-05,,0.7914215686274513
0.23800441588045135,0.29586713590705266,0.12436354901999326,0.0001756053447900525,0.10146588692860418,0.23010072997430356,0.010022676944804902,0.0073,0.4936,0.46,4.2e-05,,0.6769607843137251
0.18064494284770036,0.43096850962156485,0.04317322293407635,0.14633190060306453,0.031183992631780358,0.12588865119899015,0.04180878016282327,0.0116,0.488,0.4708,-1.2e-05,,0.7409663865546217
0.17878702670633972,0.01825045334340133,0.045312259353622535,0.07653120329253399,0.017056208442358972,0.6637121140311842,0.00035073483055912083,0.0055,0.4861,0.4676,-0.000766,,0.4450805322128847
0.3629236828042436,0.247716723137833,0.0009131562893625386,0.03773588668348731,4.4383054712993445e-05,0.3506282681702771,3.7899860083321706e-05,0.0057,0.4908,0.464,-0.000338,,0.5514005602240899
0.1503380594905319,0.01468121784059598,2.162943282403343e-05,0.07709190106788916,0.5854171336579291,0.07519489327152383,0.09725516523870616,0.0056,0.4829,0.4676,-0.000382,,0.38261554621848737
0.0009157668935080581,0.3749343316915489,0.00014488201036591905,0.1436154550215477,0.351253976067688,0.03617234829234205,0.09296324002299933,0.0124,0.4872,0.4704,0.00012,,0.7579131652661069
0.101928276210493,0.47383918727909907,0.015633686544292737,0.13589368407674768,0.005575152599720595,0.0298153389447431,0.23731467434490372,0.0127,0.4872,0.4696,8.3e-05,,0.7705182072829136
0.49005904205393347,0.12424062509780305,0.001328872735140942,0.07169640823600855,0.11088064245367686,0.19687300891021975,0.004921400513217448,0.0035,0.4904,0.4664,-0.000479,,0.45063025210084034
0.002176188397181167,0.09488861319818155,0.0943570209782927,0.3545181227286517,0.43878944120311564,0.007763123283198372,0.007507490211379028,0.0108,0.4782,0.4712,0.000248,,0.5031862745098044
0.14062612358890636,0.13127857349850183,0.1005592252854704,0.09362257209230718,0.10928330144461941,0.07165532762308106,0.3529748764671139,0.0079,0.4912,0.4736,-0.000514,,0.6521708683473395
0.17830938943134558,0.0988379013600191,0.0003003701988393018,0.006228149385369501,0.6253152237819805,0.02880521407614104,0.06220375176630505,0.0041,0.4928,0.462,-7.4e-05,,0.525840336134454
0.05071337295121255,0.20254993731629942,0.3230491731854646,0.21783805684835542,0.14715147554752278,0.05734985107899186,0.001348133072153153,0.0095,0.477,0.4704,-0.000242,,0.4235644257703079
1.9114282310051465e-05,0.008428225505230893,0.608385531216467,0.004930012429276432,1.868058927140948e-05,0.17630555573360682,0.2019128802438374,0.0128,0.4891,0.4732,7e-06,,0.8143032212885151
0.2593956634685593,0.02648118988917699,0.0016314965161606302,0.16443269588538262,0.3595104833114385,0.13618701511567324,0.05236145581360871,0.0072,0.4805,0.4676,-0.000558,,0.3998424369747897
0.003956763353712539,0.002503379547139575,0.000379206418511078,0.540314086578765,0.003545317267539248,0.40096184722606587,0.048339399608266546,0.0043,0.4759,0.4696,-0.0001,,0.18216036414565828
0.2134930927463998,0.15183502099068913,0.5394719640148812,0.018987970759100522,0.04777832369431082,0.000839568445238956,0.027594059349379602,0.0059,0.4928,0.4624,-0.000147,,0.6014705882352943
0.10244748001827984,0.016766269268500753,0.1359277518234457,0.5299043233006455,0.014278412057198516,0.03721947216134173,0.16345629137058787,0.005,0.4752,0.4676,-0.000341,,0.19698879551820775
0.02862100665033316,0.025895344037974118,0.11255677766102136,0.03937531388679185,0.10722778578313309,0.45009500057506513,0.23622877140568138,0.006,0.4761,0.474,-0.00071,,0.2577556022408971
0.1413849497419362,0.05116442804124624,0.18105154939125903,0.2688852505685264,0.0014766771520142374,0.34912314981288883,0.0069139952921289894,0.0047,0.474,0.4676,-0.000316,,0.15938375350140035
0.32854384530373343,0.08042127701291707,0.024235363090292016,0.4735362171830528,0.06868266667548932,0.019380614840596194,0.005200015893919282,0.0045,0.4757,0.4676,-0.000414,,0.18639705882352986
0.1789579414947728,0.31852142366107755,0.05440040448565493,0.00589410707924274,0.2667317727424949,0.12477508279522939,0.050719267741527796,0.0102,0.4934,0.464,0.000392,,0.7946428571428572
0.000327701233094251,0.23299972818782166,0.10715638245491908,0.045611846966820836,0.5789165188165762,0.003266046366799689,0.03172177597396811,0.0129,0.4892,0.4696,0.000134,,0.8205882352941182
0.4741556219007052,0.11908174244331483,0.036679989310944544,0.1371163397138482,0.004164944097316651,0.21806719407692154,0.010734168456949078,0.0035,0.486,0.468,-0.000735,,0.35896358543417345
0.12535055609973003,0.07381899414312987,0.020490620398093636,0.22736340900670612,0.25344284682397955,0.11373706628399123,0.1857965072443694,0.005,0.476,0.4692,-0.000292,,0.21365546218487375
0.0797078279192367,0.008218570112313096,0.24721828932939047,0.02663969884606469,0.017360101314428472,0.4397991341180437,0.18105637836052269,0.003,0.4844,0.4676,-0.000843,,0.3046218487394958
0.33430425776418626,0.10639520796971416,0.019223666125202054,0.21638412660468848,0.0010689488946860495,0.07962097434675672,0.2430028182947663,0.0059,0.4838,0.4676,-0.000335,,0.41397058823529437
0.07696408583999612,0.13662696709823938,0.27696382798989966,0.18951872205541664,0.31678489760352946,0.0003793277734606836,0.0027621716394582102,0.0099,0.4789,0.4664,-7.2e-05,,0.47995448179271716
0.211073170717138,0.09716960416064516,0.003212859220067621,0.3129208275283451,0.10399041877038383,0.26864354801027357,0.0029895715931467673,0.0048,0.4763,0.4676,-0.000459,,0.21150210084033633
0.15367076383132336,0.01282716696633411,0.15483033139581334,0.21423087877682284,0.15260666330636025,0.15533826229661649,0.15649593342672957,0.0041,0.476,0.468,-0.000437,,0.17584033613445357
0.13775260072962262,0.5313017400155813,0.05865448059981566,0.04301601319161329,0.010536674813962988,0.02845810929265017,0.19028038135675404,0.0113,0.4881,0.4668,0.000362,,0.730444677871148
0.004193120782237816,0.20364329983330393,0.012778876033288636,0.29200720153445864,0.15770620405932534,0.1645334282794041,0.1651378694779815,0.011,0.4786,0.4712,0.000257,,0.5199229691876758
0.23607076744071867,0.009399614566929884,0.01735863030494434,0.2133245669553774,0.2633827576481515,0.014097644313980768,0.24636601876989742,0.004,0.4764,0.468,-0.000625,,0.1799719887955182
0.33075528790358916,0.016557279123849664,0.04891130233751312,0.014282230604519242,0.5852760105930603,0.0006141491389494877,0.003603740298518943,0.0023,0.488,0.4696,-0.000682,,0.35021008403361326
0.2617110126625174,0.07789300377067718,0.16500979169664493,0.34597690275279447,0.14455983564169445,0.004849242741945854,2.107337256821588e-07,0.0049,0.4763,0.4676,-0.000434,,0.21570378151260527
0.0006524222802494091,0.0006133185672995693,0.002400971053515396,0.6393846643604831,0.22050266025495202,0.056753941517903,0.07969202196559746,0.0055,0.4759,0.4744,-0.00019,,0.23258053221288516
0.11156615768584249,4.309402518030637e-05,0.5824697289047809,0.24828148937870437,0.007420227045511899,0.006461367084136358,0.043757935875843756,0.0035,0.4732,0.4676,-0.000354,,0.09229691876750748
0.003242177215911205,0.15323110980538016,6.625085709227572e-05,0.07793272744020398,0.5229855267305473,0.1741271133776223,0.0684150945732429,0.0132,0.4888,0.4764,-9.6e-05,,0.8248599439775912
0.050352898687037594,0.087064835282912,0.1631776983638487,0.2669277919243398,0.006477961269358347,0.3707051823073682,0.055293632165135234,0.0098,0.4769,0.466,-7.2e-05,,0.4340861344537815
0.2462144813142717,0.23084330010577858,0.022628760976699126,0.04073701039701975,0.0004688072080904974,0.01596896288469209,0.4431386771134482,0.0077,0.4916,0.4624,-0.000192,,0.652100840336134
0.0027194849673703773,0.10000679354807195,0.03197630163430529,0.43719404706782844,0.180402980761557,0.07496761324235034,0.17273277877851664,0.0107,0.4783,0.472,0.000206,,0.5010679271708686
0.07821947387018634,0.13188199401895387,0.5141092534382286,0.02415119639387512,0.17559970687031168,0.051516581419053915,0.0245217939893904,0.0114,0.49,0.4628,0.000164,,0.7742296918767505
0.07059400661490757,0.11421727729343706,0.14604637341169857,0.048828797962385255,0.5089587805120255,0.08048757341083228,0.030867190794713662,0.0117,0.4888,0.464,0.000255,,0.7618347338935577
0.4405503235094443,0.07221830091158774,0.01646757695765781,0.07455521634665713,0.20668866117297163,0.15473066332771493,0.03478925777396658,0.0023,0.4864,0.4676,-0.000766,,0.31687675070028015
0.011506531409173537,0.07181793538609954,0.022400678294468856,0.5084191328765348,0.09009656675851126,0.2178972592059242,0.07786189606928777,0.0096,0.4764,0.4704,5e-05,,0.415266106442577
0.46252538955689787,0.13476764425772134,0.033069634350537294,0.004060305946881606,0.09896550708620651,0.07017708447818201,0.1964344343235733,0.0033,0.4904,0.4608,-0.000138,,0.4422268907563025
0.04000053155204068,0.1385764686320416,0.06530242335834,0.009722454844641478,0.6313892291690725,0.04356786064148061,0.07144103180238304,0.0112,0.4879,0.4676,0.000429,,0.7220763305322129
0.693203086405082,0.017981622637274663,0.034607650708718636,0.03999412491439256,0.003126283244573132,0.18006567531635922,0.03102155677360004,0.0026,0.4844,0.468,-0.00087,,0.28781512605042014
0.25638284044387016,0.0006965092549462686,0.034700770180234305,0.27823651198536586,0.0014151460340750355,0.14844193776225642,0.2801262843392518,0.0037,0.4759,0.4676,-0.000529,,0.15695028011204482
0.20174916128732193,0.2760277527209501,0.030712263002513156,0.4373461432216623,0.031142839015298126,0.018008813681316554,0.00501302707093785,0.0087,0.4794,0.4648,0.000127,,0.43995098039215685
0.09755910577233051,0.19117053398891243,0.5770001253992427,0.0008897255610370123,0.06177918201236803,0.026260579495015424,0.045340747771093856,0.0098,0.4932,0.464,0.000385,,0.7736694677871153
0.0030602518623293632,0.007349558836793643,0.2866421176757588,0.001061651852570624,0.45189307556504504,0.15016646084984625,0.09982688335765628,0.0107,0.486,0.4664,0.000124,,0.6614845938375348
0.16664088569675775,0.00683770334902515,0.12538133776390223,0.04063379834878938,0.3282448132332529,0.13717257961932228,0.1950888819889503,0.0024,0.4852,0.4676,-0.000857,,0.29607843137254947
0.05442915875932193,0.11098204285681558,0.008745818094739906,0.004596823746640123,0.05025586516835922,0.0022460819491782248,0.7687442094249451,0.0094,0.4884,0.464,0.000381,,0.6568627450980392
0.08161032350442743,0.06350802225669366,0.018758501472405393,0.637121180799231,0.058414931333907204,0.03811362409177002,0.10247341654156526,0.0061,0.4764,0.47,-0.000179,,0.2682072829131653
0.08400073321994483,0.14859363042493068,0.1287057758059462,0.04734626664656328,0.3438157486357658,0.23026312788253453,0.017274717384314596,0.0116,0.4896,0.4648,0.000276,,0.7742997198879547
0.2548336445835249,0.2356929457894168,0.13521514018817488,0.15808955824766333,0.07783618294590787,0.12565512311332494,0.012677405131987377,0.008,0.492,0.474,-0.000446,,0.6730392156862743
0.005958877409706047,0.005337480364476376,0.011384185590794207,0.516776620287517,0.3321269403797567,0.06927245304726881,0.05914344292048071,0.0054,0.4756,0.4736,-0.000163,,0.22212885154061696
0.4739515705185167,0.08183557284363442,0.02601820269673455,0.179397788032059,0.0005784282507049914,0.002804789863621477,0.23541364779472898,0.0046,0.4844,0.468,-0.00087,,0.37184873949579833
0.013577889710963808,0.01040990814436879,0.06096510848486271,0.6720457143480487,0.034020487062766044,0.05771350015878242,0.15126739209020765,0.0048,0.4758,0.4684,-4e-05,,0.2010854341736697
0.004238490782132013,0.029120355622570798,0.3626234819396727,0.4290731689625916,0.08842255304915907,0.000841359377152025,0.08568059026672181,0.0092,0.4755,0.4716,7.9e-05,,0.37970938375350116
0.3049154948678916,0.00014357483212381052,0.23692534403750823,0.06799536211268951,0.2816928789897807,0.1011553941370531,0.007171951022953238,0.0018,0.4848,0.4676,-0.000906,,0.2625350140056025
0.21001311498700675,0.2417154238217258,0.10160006635248646,0.03422837634259521,0.021647804697096706,0.12315738138704888,0.26763783241204003,0.0083,0.4933,0.4612,3.4e-05,,0.7127275910364148
0.0004682590529110224,0.2044648027986043,0.24518272461307244,0.26938606138112076,0.074885826841111,0.20535278899405618,0.00025953631912416296,0.011,0.4789,0.4716,0.000273,,0.5261729691876751
0.0021735551664096653,0.2350222387571485,0.1948556254278312,0.006209557458298612,0.025891757111245643,0.04336034075772282,0.4924869253213437,0.0121,0.4881,0.4728,-0.000122,,0.7640581232492993
0.0037358757277452356,0.22141028096386245,0.5887446963917081,0.08447837939834447,0.0756054394693818,0.023215515802865936,0.002809812246091817,0.0122,0.4867,0.4704,4.2e-05,,0.7390931372549024
0.16138971746101285,0.024345497757036354,0.09817553622250555,0.08931448049907824,0.14793365102651213,0.2540192063927873,0.22482191064106744,0.0064,0.4843,0.4676,-0.000385,,0.44539565826330557
0.5743028050452322,0.2308645260166822,0.013860487445170398,0.05325716666386182,0.12440016642197205,0.0004427807095087785,0.0028720676975724346,0.0038,0.488,0.4656,-0.000454,,0.41323529411764687
0.4354339282650669,0.05732725283811986,0.12238486318860713,0.06750315948639553,0.25160229791694927,0.029270675278320703,0.03647782302654063,0.0027,0.4856,0.4684,-0.000765,,0.3170168067226886
0.0041404793332957554,0.011490736053793254,0.06958242934906364,0.3345411784282944,0.14947387182477181,0.1742981701397879,0.2564731348709932,0.008,0.4758,0.4704,0.000182,,0.33553921568627476
0.56317276800307,0.033630951343495516,0.1595806204150607,0.13224427544839457,0.0001110326600926348,0.09374969757164027,0.0175106545582463,0.0026,0.4856,0.4676,-0.000891,,0.3128151260504197
0.1525435831537449,0.013396103168016907,0.3843048200843636,0.22088052758221816,0.04079762293778633,0.14196967848600567,0.04610766458786439,0.0041,0.4757,0.468,-0.000382,,0.16959033613445426
0.0682928300106828,0.013840863410946343,0.10817575864074325,0.052810632607416086,0.0690126131656418,0.17401040684330796,0.5138568953212618,0.0059,0.48,0.4676,-0.00062,,0.33480392156862726
0.35583311058019873,0.08001813152977892,0.24502826659635926,0.07553949097074006,0.10606959309454934,0.12558971961674456,0.011921687611629218,0.002,0.4868,0.4688,-0.000716,,0.31260504201680694
0.08432467665182257,0.06839170139457316,0.4353823276130272,0.007747370520126163,0.10507391909828517,0.24141723907898044,0.0576627656431853,0.0063,0.4928,0.464,-0.000139,,0.61827731092437
0.21360345028829464,0.17486192567894876,0.0020105634489270413,0.03144526791070405,0.07420897811949859,0.3840081430117025,0.11986167154192436,0.007,0.4908,0.46,-9e-06,,0.6060224089635857
0.07070883909194482,0.13773302878202529,0.0035630373668809534,0.1966410674650772,0.3731515944875604,0.13846158413833004,0.07974084866818114,0.0095,0.4788,0.468,-0.000164,,0.4610644257703084
0.0001165499891279971,0.25076110714882244,0.0035206982412389017,0.22034755766832875,0.21753890793925992,0.10663992035323273,0.20107525865998915,0.0099,0.4785,0.472,0.00016,,0.4716211484593836
0.0034301720906205974,0.08273910567881913,0.12979792475687082,0.10976531839758231,0.08485767944490286,0.27983331054057414,0.30957648909063024,0.0107,0.4789,0.4716,0.000243,,0.5135679271708683
0.23938734483807092,0.11144401174317654,0.010509330558030352,0.00038153461127194056,0.25106219103969535,0.28298016718603486,0.10423542002372001,0.0029,0.4904,0.4604,-7.5e-05,,0.4254201680672269
0.1274782122835713,0.0030023387485030705,0.3043449477865176,0.0487897009815858,0.18294189280003156,0.12343271129021655,0.21001019610957403,0.0023,0.4848,0.468,-0.000922,,0.28354341736694705
0.4032887629392553,0.006069564612724459,0.07108602491470128,0.00014227286037112608,0.003076700830946078,0.5031430566537064,0.01319361718829512,0.0034,0.4904,0.4612,-0.000143,,0.4464285714285714
0.006712963102854026,0.13572259401691325,0.007461318269764286,0.1115201364014286,0.13544958177706526,0.06286850703439306,0.5402648993975816,0.0106,0.4815,0.4728,0.000186,,0.5635329131652659
0.16058207919160752,0.041958621305928596,0.043480696773798275,0.3177851651956316,0.1382205417140916,0.018591483800669086,0.2793814120182733,0.0042,0.4736,0.4672,-0.000283,,0.13004201680672337
0.06429788610159771,0.6261769335662393,0.26860823857934574,0.0075826616569136945,0.0005576540051668189,0.025468167654017927,0.0073084584367188715,0.0109,0.4866,0.4664,-0.000176,,0.6823879551820724
