ema_fast,ema_slow,sl,rr,adx,score,pf,ret,dd,wr,n_trades,wf_score,stability
15,60,1.5,5.0,28,0.6,1.3223226666004633,22455.552218956353,12290.93628500012,0.391304347826087,115,2.3209423521650385,0.5962402903592048
15,60,1.5,5.0,25,0.65,1.3223226666004633,22455.552218956353,12290.93628500012,0.391304347826087,115,2.3209423521650385,0.5962402903592048
15,60,1.5,5.0,28,0.55,1.3223226666004633,22455.552218956353,12290.93628500012,0.391304347826087,115,2.3209423521650385,0.5962402903592048
15,60,1.5,5.0,28,0.65,1.3223226666004633,22455.552218956353,12290.93628500012,0.391304347826087,115,2.3209423521650385,0.5962402903592048
15,60,1.5,2.5,25,0.55,1.3158252122305338,15587.89208477013,8645.839915799734,0.44274809160305345,131,2.225911626027731,0.5962402903592048
15,60,1.5,2.5,25,0.6,1.3158252122305338,15587.89208477013,8645.839915799734,0.44274809160305345,131,2.225911626027731,0.5962402903592048
15,60,1.5,2.5,25,0.65,1.3158252122305338,15587.89208477013,8645.839915799734,0.44274809160305345,131,2.225911626027731,0.5962402903592048
15,60,1.5,2.5,28,0.55,1.3158252122305338,15587.89208477013,8645.839915799734,0.44274809160305345,131,2.225911626027731,0.5962402903592048
15,60,1.5,2.5,28,0.6,1.3158252122305338,15587.89208477013,8645.839915799734,0.44274809160305345,131,2.225911626027731,0.5962402903592048
15,60,1.5,2.5,28,0.65,1.3158252122305338,15587.89208477013,8645.839915799734,0.44274809160305345,131,2.225911626027731,0.5962402903592048
8,32,1.5,2.0,28,0.55,1.1530271202417572,7743.159269126425,12318.678708620602,0.43795620437956206,137,2.180082592103965,0.5962402903592048
8,32,1.5,2.0,28,0.65,1.1530271202417572,7743.159269126425,12318.678708620602,0.43795620437956206,137,2.180082592103965,0.5962402903592048
8,32,1.5,2.0,28,0.6,1.1530271202417572,7743.159269126425,12318.678708620602,0.43795620437956206,137,2.180082592103965,0.5962402903592048
8,32,1.5,2.0,25,0.6,1.1110043145789479,5829.259957886379,12318.678708620602,0.43795620437956206,137,1.9343353695638006,0.5962402903592048
8,32,1.5,2.0,25,0.55,1.1110043145789479,5829.259957886379,12318.678708620602,0.43795620437956206,137,1.9343353695638006,0.5962402903592048
8,32,1.5,2.0,25,0.65,1.1110043145789479,5829.259957886379,12318.678708620602,0.43795620437956206,137,1.9343353695638006,0.5962402903592048
8,32,2.0,5.0,25,0.55,1.5008065054071444,32949.422814183425,16391.283770028618,0.44274809160305345,131,1.434942876094416,0.5962402903592048
8,32,2.0,5.0,25,0.6,1.5008065054071444,32949.422814183425,16391.283770028618,0.44274809160305345,131,1.434942876094416,0.5962402903592048
8,32,2.0,5.0,25,0.65,1.5008065054071444,32949.422814183425,16391.283770028618,0.44274809160305345,131,1.434942876094416,0.5962402903592048
8,32,2.0,5.0,28,0.55,1.5008065054071444,32949.422814183425,16391.283770028618,0.44274809160305345,131,1.434942876094416,0.5962402903592048
8,32,2.0,5.0,28,0.6,1.5008065054071444,32949.422814183425,16391.283770028618,0.44274809160305345,131,1.434942876094416,0.5962402903592048
8,32,2.0,5.0,28,0.65,1.5008065054071444,32949.422814183425,16391.283770028618,0.44274809160305345,131,1.434942876094416,0.5962402903592048
